               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.058739,            0.034731,            0.010002,             0.76555,             0.38067,             0.39984,             0.18156,            0.048474,            0.019198,            0.011303,           0.0041279,           0.0041279,            0.055628
                  81,            0.056325,            0.034924,           0.0092251,             0.73715,             0.33863,             0.33656,             0.13131,            0.052066,             0.01923,            0.011645,           0.0041617,           0.0041617,            0.055062
                  82,            0.060491,            0.035197,            0.009504,             0.65409,             0.33531,             0.30496,             0.13182,            0.052263,            0.020846,            0.013047,           0.0041949,           0.0041949,            0.054495
                  83,            0.056793,            0.034864,           0.0097005,             0.73195,             0.37222,             0.37388,             0.14595,            0.048568,            0.018615,            0.011297,           0.0042275,           0.0042275,            0.053927
                  84,            0.054696,             0.03329,           0.0094635,             0.76008,             0.40691,             0.39494,             0.18039,            0.047013,            0.019312,            0.011032,           0.0042595,           0.0042595,             0.05336
                  85,            0.059327,             0.03562,           0.0094728,             0.70901,             0.30596,             0.30641,             0.12918,            0.052233,             0.01949,            0.012934,            0.004291,            0.004291,            0.052791
                  86,             0.05523,            0.033542,           0.0090852,             0.81313,             0.37339,             0.39058,             0.17172,            0.048786,             0.01866,            0.011466,           0.0043218,           0.0043218,            0.052222
                  87,            0.058919,            0.034264,           0.0094623,              0.6943,             0.35269,             0.33019,             0.14778,            0.055626,            0.018377,            0.010914,            0.004352,            0.004352,            0.051652
                  88,            0.055413,            0.034106,           0.0088581,             0.66634,             0.37079,              0.3305,             0.15075,            0.049928,            0.018191,            0.010934,           0.0043816,           0.0043816,            0.051082
                  89,            0.054668,            0.033793,           0.0092689,             0.83472,             0.39429,             0.43069,              0.2113,            0.044255,            0.018203,            0.010668,           0.0044106,           0.0044106,            0.050511
                  90,             0.05335,            0.033742,           0.0089064,              0.7756,             0.37885,             0.39886,             0.18643,            0.049028,            0.018094,            0.010823,            0.004439,            0.004439,            0.049939
                  91,             0.05535,            0.033977,           0.0088736,             0.79475,             0.39814,             0.41756,             0.19869,            0.046831,             0.01829,            0.011409,           0.0044668,           0.0044668,            0.049367
                  92,            0.057207,            0.031607,           0.0086352,              0.8509,             0.35424,             0.42485,             0.18919,            0.046308,            0.018818,            0.011974,            0.004494,            0.004494,            0.048794
                  93,            0.053661,            0.032957,            0.009157,             0.81917,             0.36748,             0.41191,             0.17933,            0.046738,            0.018339,            0.010673,           0.0045205,           0.0045205,            0.048221
                  94,            0.057037,            0.032699,           0.0088425,             0.81501,             0.37129,             0.40653,             0.18063,            0.049237,            0.018648,            0.010766,           0.0045465,           0.0045465,            0.047646
