               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.024581,             0.01829,           0.0024222,             0.86204,             0.64048,             0.71215,             0.46475,             0.03008,             0.01406,           0.0066616,           0.0097011,           0.0097011,           0.0097011
                  37,            0.024706,            0.018379,           0.0022183,             0.75109,             0.65468,             0.67358,             0.42321,            0.030448,            0.015429,            0.009384,            0.009684,            0.009684,            0.009684
                  38,            0.024958,             0.01856,           0.0020434,             0.86462,             0.63818,             0.68284,             0.43693,            0.030249,            0.015252,            0.008704,           0.0096664,           0.0096664,           0.0096664
                  39,            0.023844,            0.017821,           0.0022575,             0.82036,             0.63059,             0.67981,             0.44078,            0.029596,            0.014272,           0.0064701,           0.0096484,           0.0096484,           0.0096484
                  40,             0.02309,            0.017851,           0.0022182,             0.75181,             0.67954,             0.67313,             0.42643,            0.030229,            0.014341,            0.007762,           0.0096299,           0.0096299,           0.0096299
                  41,            0.023162,            0.017737,           0.0021296,             0.73727,             0.68343,             0.68834,             0.44605,            0.028595,            0.014207,           0.0066076,            0.009611,            0.009611,            0.009611
                  42,            0.023567,            0.017955,           0.0019898,             0.88331,             0.67261,             0.73564,             0.45249,            0.030715,            0.014851,           0.0056146,           0.0095916,           0.0095916,           0.0095916
                  43,            0.023054,            0.017152,           0.0020017,             0.71972,             0.66042,             0.68328,             0.44081,            0.030011,            0.013988,           0.0074215,           0.0095717,           0.0095717,           0.0095717
                  44,            0.023135,            0.017397,           0.0017598,             0.75662,             0.70805,             0.70881,              0.4753,            0.030023,            0.014664,           0.0062072,           0.0095514,           0.0095514,           0.0095514
                  45,             0.02268,            0.017409,           0.0018062,             0.86298,             0.68025,             0.71719,             0.47553,            0.029667,            0.014426,           0.0065915,           0.0095307,           0.0095307,           0.0095307
                  46,             0.02258,            0.017238,           0.0018505,             0.77036,             0.65242,             0.66773,             0.43723,            0.029431,            0.014897,            0.007659,           0.0095095,           0.0095095,           0.0095095
                  47,            0.022851,            0.017543,           0.0017695,             0.76358,             0.67104,             0.71929,              0.4564,              0.0284,            0.014112,           0.0073331,           0.0094879,           0.0094879,           0.0094879
                  48,            0.021772,            0.017143,           0.0016457,             0.79449,             0.61487,             0.64184,             0.41555,            0.029924,            0.015219,            0.009559,           0.0094659,           0.0094659,           0.0094659
                  49,            0.021468,            0.017062,           0.0016453,             0.83178,             0.68853,             0.73243,             0.46791,            0.028755,            0.013409,           0.0071141,           0.0094434,           0.0094434,           0.0094434
                  50,            0.021711,            0.016778,           0.0016439,             0.79398,             0.68679,             0.72724,              0.4612,            0.029092,            0.013708,            0.006347,           0.0094205,           0.0094205,           0.0094205
                  51,             0.02146,            0.016754,           0.0016002,             0.88936,             0.65843,             0.69583,             0.44812,            0.029149,            0.013749,           0.0081217,           0.0093971,           0.0093971,           0.0093971
                  52,            0.021621,            0.016766,           0.0016802,             0.94192,              0.6117,             0.70496,             0.47258,            0.029287,            0.014072,           0.0077287,           0.0093733,           0.0093733,           0.0093733
                  53,             0.02175,            0.016613,           0.0015476,             0.86081,             0.66396,             0.69978,             0.45679,            0.030039,            0.014723,           0.0071078,           0.0093491,           0.0093491,           0.0093491
                  54,            0.021859,            0.016706,           0.0015539,             0.83774,             0.66555,             0.71247,             0.46372,            0.028922,            0.014048,           0.0077306,           0.0093245,           0.0093245,           0.0093245
                  55,            0.020772,            0.017093,           0.0018149,             0.75068,             0.66487,             0.65842,             0.42386,            0.029278,            0.014592,            0.008162,           0.0092995,           0.0092995,           0.0092995
                  56,            0.020454,            0.016102,           0.0016432,             0.77717,             0.66537,             0.65576,             0.42199,            0.029472,            0.015137,            0.009435,            0.009274,            0.009274,            0.009274
                  57,            0.020514,            0.016472,           0.0016375,             0.72857,              0.6893,             0.68112,             0.44772,            0.028883,            0.014375,           0.0083205,           0.0092481,           0.0092481,           0.0092481
                  58,            0.021066,            0.016599,           0.0015817,             0.71795,             0.64205,              0.6396,             0.41946,            0.029063,            0.014489,           0.0079269,           0.0092219,           0.0092219,           0.0092219
                  59,            0.020026,            0.016034,           0.0016874,             0.85947,             0.67807,             0.74764,             0.49281,            0.028624,            0.014582,           0.0067758,           0.0091952,           0.0091952,           0.0091952
                  60,             0.02082,            0.016129,             0.00156,             0.76892,             0.73432,             0.73788,             0.48696,            0.028823,            0.014171,            0.006056,           0.0091681,           0.0091681,           0.0091681
                  61,            0.020605,            0.016076,           0.0015658,             0.78851,             0.67383,             0.68053,             0.44029,            0.028565,            0.014534,           0.0076945,           0.0091406,           0.0091406,           0.0091406
                  62,             0.02004,            0.016036,            0.001351,             0.73122,             0.72657,             0.72382,             0.46879,            0.029384,            0.014817,           0.0072775,           0.0091127,           0.0091127,           0.0091127
                  63,            0.019946,            0.016484,            0.001203,             0.82699,             0.65451,             0.68818,             0.44033,            0.028489,            0.014575,           0.0080075,           0.0090844,           0.0090844,           0.0090844
                  64,            0.019252,            0.016125,           0.0013762,             0.76367,             0.63917,             0.67035,             0.44615,            0.027908,            0.014048,           0.0086427,           0.0090557,           0.0090557,           0.0090557
                  65,             0.01985,               0.016,           0.0015466,             0.84735,             0.65327,             0.69986,             0.46005,            0.028889,            0.013889,           0.0079714,           0.0090266,           0.0090266,           0.0090266
                  66,            0.019878,            0.016188,           0.0014314,             0.82893,             0.63823,             0.68168,             0.44592,            0.029102,            0.014493,           0.0080332,           0.0089972,           0.0089972,           0.0089972
                  67,            0.019105,            0.015691,           0.0014005,             0.80287,             0.65468,             0.68623,              0.4569,            0.028269,             0.01414,           0.0074005,           0.0089673,           0.0089673,           0.0089673
                  68,            0.018881,            0.015404,           0.0013778,             0.83055,             0.62958,             0.67734,             0.43821,            0.028732,            0.014557,           0.0075593,           0.0089371,           0.0089371,           0.0089371
                  69,            0.019628,            0.015545,           0.0014312,             0.76798,             0.72162,             0.71868,             0.46592,            0.028851,            0.014079,           0.0069622,           0.0089065,           0.0089065,           0.0089065
                  70,            0.019253,            0.014894,           0.0013945,              0.8222,             0.68431,             0.71052,             0.46545,            0.028607,             0.01435,           0.0074341,           0.0088755,           0.0088755,           0.0088755
                  71,            0.018405,            0.015167,           0.0013261,             0.77498,              0.7036,             0.69684,             0.47023,            0.028313,            0.014439,           0.0075496,           0.0088442,           0.0088442,           0.0088442
                  72,            0.018177,            0.014903,           0.0012348,             0.76372,             0.71552,             0.70668,             0.47845,             0.02858,            0.015033,           0.0059815,           0.0088124,           0.0088124,           0.0088124
                  73,            0.019006,            0.015566,           0.0013432,             0.90766,             0.65202,             0.73322,             0.49362,            0.028274,            0.014507,           0.0066982,           0.0087804,           0.0087804,           0.0087804
                  74,            0.018245,            0.014868,            0.001356,             0.88938,             0.61922,             0.70452,              0.4718,            0.028199,            0.014961,           0.0082144,           0.0087479,           0.0087479,           0.0087479
                  75,            0.018581,            0.014343,           0.0013803,             0.88785,             0.63806,             0.66896,             0.44296,            0.027882,            0.014119,           0.0080455,           0.0087151,           0.0087151,           0.0087151
                  76,            0.018807,            0.014928,           0.0014013,             0.86182,             0.66434,             0.69023,             0.46107,            0.028267,            0.014968,           0.0066059,            0.008682,            0.008682,            0.008682
                  77,            0.018085,            0.014779,           0.0013578,             0.88702,             0.63833,             0.68976,             0.45504,            0.028494,            0.014347,           0.0080943,           0.0086485,           0.0086485,           0.0086485
                  78,            0.017953,             0.01475,           0.0012299,             0.85468,             0.61703,             0.66668,             0.43621,            0.028658,            0.014884,           0.0091099,           0.0086146,           0.0086146,           0.0086146
                  79,            0.018933,            0.014991,           0.0013921,              0.8432,             0.66338,             0.69124,             0.45059,            0.029055,             0.01469,           0.0079393,           0.0085805,           0.0085805,           0.0085805
                  80,            0.017696,            0.015051,           0.0012372,             0.81687,             0.64293,             0.68607,              0.4381,            0.028906,            0.015146,           0.0075118,           0.0085459,           0.0085459,           0.0085459
                  81,            0.017978,            0.015195,           0.0013837,             0.88782,             0.66775,             0.71517,             0.47709,            0.029088,            0.015063,            0.006626,           0.0085111,           0.0085111,           0.0085111
                  82,            0.018333,            0.015071,            0.001274,              0.9303,             0.65503,             0.72879,             0.48993,            0.028267,            0.014868,           0.0060479,           0.0084759,           0.0084759,           0.0084759
                  83,            0.017414,            0.014107,           0.0011503,              0.9195,             0.66946,             0.74228,              0.4999,            0.028551,            0.015644,           0.0062156,           0.0084404,           0.0084404,           0.0084404
                  84,            0.017737,            0.014612,           0.0011511,             0.88566,             0.71846,             0.75242,             0.49796,            0.028501,            0.015294,           0.0068342,           0.0084046,           0.0084046,           0.0084046
                  85,            0.017444,            0.014352,           0.0012776,             0.89414,             0.69212,             0.74107,             0.49165,            0.028619,            0.015761,           0.0067017,           0.0083684,           0.0083684,           0.0083684
                  86,            0.016999,            0.013547,           0.0010333,             0.84322,             0.71712,             0.74753,             0.50433,            0.028271,            0.015447,           0.0054293,           0.0083319,           0.0083319,           0.0083319
                  87,            0.016578,            0.013994,           0.0010862,             0.80659,             0.65484,             0.68122,              0.4446,            0.028312,            0.015354,            0.009118,           0.0082952,           0.0082952,           0.0082952
                  88,            0.017721,            0.014613,           0.0011318,              0.8039,             0.70487,             0.74236,               0.479,            0.028797,            0.014883,           0.0070992,           0.0082581,           0.0082581,           0.0082581
                  89,            0.017263,            0.014229,           0.0011073,             0.86224,             0.66557,             0.73245,             0.48758,            0.028775,            0.015376,           0.0063518,           0.0082207,           0.0082207,           0.0082207
                  90,            0.017398,            0.014492,           0.0010641,             0.89767,             0.67346,             0.72422,             0.49357,            0.028865,            0.015869,            0.006464,            0.008183,            0.008183,            0.008183
                  91,            0.017161,            0.013861,           0.0011699,             0.93603,             0.61231,             0.68867,             0.46801,            0.028368,            0.016086,           0.0079364,            0.008145,            0.008145,            0.008145
                  92,            0.017263,             0.01358,           0.0011367,             0.76634,             0.68807,              0.7018,             0.46619,            0.027978,            0.015294,           0.0074534,           0.0081068,           0.0081068,           0.0081068
                  93,            0.016337,            0.013213,          0.00094176,             0.91726,             0.67974,             0.73005,             0.47888,            0.028067,            0.015742,           0.0065351,           0.0080682,           0.0080682,           0.0080682
                  94,            0.016347,            0.013972,           0.0010275,             0.87303,             0.71513,             0.75458,             0.49768,            0.027994,            0.015076,           0.0071125,           0.0080294,           0.0080294,           0.0080294
                  95,            0.016813,            0.013864,          0.00095635,              0.8279,             0.65856,              0.7035,             0.46639,            0.028582,            0.015904,           0.0069156,           0.0079903,           0.0079903,           0.0079903
                  96,            0.016543,            0.013723,          0.00097691,             0.88712,              0.6666,             0.72418,             0.48571,            0.027921,            0.015418,            0.006107,           0.0079509,           0.0079509,           0.0079509
                  97,            0.015812,            0.013323,          0.00096059,             0.82603,             0.67138,             0.71423,             0.47801,             0.02813,            0.016606,           0.0070969,           0.0079112,           0.0079112,           0.0079112
                  98,            0.015877,            0.013124,           0.0011696,             0.89379,             0.60908,             0.66627,             0.43736,             0.02842,            0.016758,           0.0081004,           0.0078713,           0.0078713,           0.0078713
