               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,            0.032285,            0.020949,           0.0030144,             0.75609,             0.49701,             0.56063,             0.31813,            0.033788,            0.015749,            0.010041,           0.0072837,           0.0072837,            0.025784
                  68,            0.032437,             0.02133,           0.0030439,             0.83367,              0.5988,             0.64482,             0.36955,            0.033013,            0.014185,           0.0078286,           0.0073657,           0.0073657,            0.024666
                  69,            0.030718,            0.022337,             0.00269,             0.68314,             0.65798,             0.64381,             0.37149,            0.032321,            0.014296,           0.0093483,           0.0074465,           0.0074465,            0.023547
                  70,            0.030307,            0.021757,            0.002842,             0.76816,             0.52837,              0.5659,             0.31292,            0.033874,            0.014279,           0.0098729,           0.0075264,           0.0075264,            0.022426
                  71,            0.031133,            0.021418,           0.0027986,             0.84492,             0.50855,             0.58177,             0.34509,            0.032554,            0.014655,            0.009567,           0.0076051,           0.0076051,            0.021305
                  72,             0.03061,            0.021231,           0.0028476,             0.74864,             0.58396,             0.62384,             0.36788,            0.033137,            0.014554,           0.0084521,           0.0076828,           0.0076828,            0.020183
                  73,             0.02855,            0.021139,           0.0027432,             0.80308,             0.57401,             0.63552,             0.36665,            0.032108,             0.01476,           0.0091942,           0.0077594,           0.0077594,            0.019059
                  74,            0.028807,            0.021601,           0.0026472,             0.64522,             0.61466,             0.59385,              0.3549,            0.031914,            0.015251,           0.0093152,           0.0078349,           0.0078349,            0.017935
                  75,            0.029579,            0.020908,            0.002819,              0.8441,             0.53153,             0.60815,             0.34908,            0.033888,            0.016133,            0.009548,           0.0079093,           0.0079093,            0.016809
                  76,            0.028194,             0.02121,           0.0025632,             0.69799,              0.5778,             0.58785,             0.34367,            0.033276,            0.014721,           0.0099777,           0.0079826,           0.0079826,            0.015683
                  77,            0.028827,            0.020718,           0.0029254,             0.90622,             0.53897,             0.61163,             0.35892,            0.031437,            0.015046,           0.0091159,           0.0080547,           0.0080547,            0.014555
                  78,            0.027898,            0.020334,           0.0031916,               0.621,             0.59206,             0.57914,              0.3449,            0.033571,            0.014727,            0.012005,           0.0081257,           0.0081257,            0.013426
                  79,            0.028852,            0.020987,            0.003033,                0.68,             0.60931,             0.61635,             0.36121,            0.032974,            0.016194,           0.0095543,           0.0081956,           0.0081956,            0.012296
                  80,            0.027366,            0.021657,           0.0027224,             0.78206,             0.63149,             0.65405,             0.37615,            0.033291,            0.014839,           0.0081928,           0.0082643,           0.0082643,            0.011164
                  81,             0.02827,            0.021264,           0.0026966,              0.5711,             0.62852,             0.58467,             0.34069,            0.033252,             0.01503,            0.012555,           0.0083318,           0.0083318,            0.010032
                  82,            0.028353,            0.020205,           0.0026471,             0.65358,             0.63647,             0.63073,             0.35261,            0.032642,            0.014536,           0.0089092,           0.0083982,           0.0083982,           0.0088982
                  83,            0.028547,            0.021264,           0.0026002,              0.7159,             0.60541,             0.61743,             0.34496,            0.033936,            0.015159,            0.010224,           0.0084046,           0.0084046,           0.0084046
                  84,            0.026932,            0.021626,           0.0025804,             0.79191,             0.50693,             0.57393,             0.33774,            0.031808,            0.014518,            0.010476,           0.0084046,           0.0084046,           0.0084046
                  85,            0.027275,            0.021344,           0.0023794,             0.63112,             0.53464,             0.56954,             0.33716,            0.032044,            0.014985,            0.010885,           0.0083684,           0.0083684,           0.0083684
                  86,            0.026877,            0.020283,           0.0024479,             0.83277,             0.54504,             0.61821,             0.36829,             0.03251,            0.015001,           0.0087534,           0.0083319,           0.0083319,           0.0083319
                  87,            0.026562,            0.020926,           0.0023789,              0.8351,             0.58956,              0.6503,             0.38377,            0.031757,            0.014523,           0.0086767,           0.0082952,           0.0082952,           0.0082952
                  88,            0.025881,            0.020324,           0.0024187,             0.79778,             0.59046,             0.65645,             0.39434,            0.031101,            0.014582,           0.0082142,           0.0082581,           0.0082581,           0.0082581
                  89,            0.026326,            0.019941,           0.0022918,             0.89998,             0.54436,             0.63695,             0.36219,            0.032224,            0.015012,           0.0078841,           0.0082207,           0.0082207,           0.0082207
                  90,            0.025786,            0.019964,           0.0022006,             0.89411,             0.57537,             0.64084,             0.37026,            0.030813,            0.014299,           0.0092487,            0.008183,            0.008183,            0.008183
                  91,            0.026148,            0.020761,            0.002252,             0.79039,             0.60107,             0.66466,             0.38255,            0.031425,            0.014935,           0.0081129,            0.008145,            0.008145,            0.008145
                  92,            0.025172,            0.019788,           0.0023307,             0.81334,             0.57488,             0.64991,             0.37417,            0.031697,            0.014475,           0.0079567,           0.0081068,           0.0081068,           0.0081068
                  93,            0.024963,            0.019891,           0.0022352,             0.72978,             0.57523,              0.6058,             0.36985,             0.03119,            0.015024,            0.010174,           0.0080682,           0.0080682,           0.0080682
                  94,            0.025121,             0.01968,            0.002118,             0.83303,             0.55861,             0.61389,             0.36247,            0.032044,            0.014793,           0.0087255,           0.0080294,           0.0080294,           0.0080294
                  95,            0.025242,            0.019767,           0.0020187,             0.64217,             0.65729,             0.60453,             0.36014,            0.032761,            0.014998,           0.0097153,           0.0079903,           0.0079903,           0.0079903
                  96,            0.024857,            0.019251,            0.002077,             0.75912,             0.56165,             0.62211,             0.38004,             0.03178,            0.014982,            0.011082,           0.0079509,           0.0079509,           0.0079509
                  97,              0.0254,            0.019572,           0.0021006,             0.66499,              0.6353,             0.63409,             0.37816,            0.032237,            0.015782,           0.0099721,           0.0079112,           0.0079112,           0.0079112
                  98,            0.024621,            0.019538,           0.0018701,             0.80397,             0.58953,             0.62763,              0.3714,            0.030533,            0.014724,           0.0091229,           0.0078713,           0.0078713,           0.0078713
                  99,            0.023582,            0.018612,           0.0021193,             0.88629,             0.58437,             0.64034,             0.39299,            0.030344,            0.014935,           0.0088885,           0.0078311,           0.0078311,           0.0078311
                 100,            0.024176,            0.018603,           0.0018765,             0.77864,             0.57438,             0.62275,              0.3773,            0.031606,            0.014465,           0.0093134,           0.0077907,           0.0077907,           0.0077907
                 101,            0.024717,            0.019494,           0.0018212,             0.78593,             0.59833,             0.63227,             0.38356,            0.031191,            0.014696,           0.0089804,             0.00775,             0.00775,             0.00775
                 102,            0.024272,            0.019274,           0.0022114,             0.87297,             0.55672,             0.62229,             0.38365,            0.032485,            0.015925,           0.0092726,           0.0077091,           0.0077091,           0.0077091
                 103,            0.023946,            0.018939,           0.0019224,             0.79602,             0.63862,             0.65921,             0.41036,            0.031412,            0.015216,           0.0083431,           0.0076679,           0.0076679,           0.0076679
                 104,            0.023465,            0.019013,           0.0019373,             0.82299,             0.55901,             0.59692,              0.3728,            0.031327,            0.015724,            0.010463,           0.0076265,           0.0076265,           0.0076265
                 105,            0.023712,             0.01886,           0.0019711,             0.74832,             0.65181,             0.66368,              0.4012,            0.031849,            0.015223,           0.0093986,           0.0075848,           0.0075848,           0.0075848
                 106,            0.022686,             0.01835,           0.0019154,             0.81307,              0.6085,             0.63494,             0.40184,             0.03098,            0.014794,           0.0089452,            0.007543,            0.007543,            0.007543
                 107,            0.023127,            0.018447,           0.0018038,             0.85668,             0.59786,             0.63337,             0.38802,            0.030492,            0.015291,           0.0095462,           0.0075009,           0.0075009,           0.0075009
                 108,            0.022828,            0.018267,           0.0017712,             0.78675,             0.69017,             0.68377,              0.4218,            0.031987,            0.015435,           0.0080917,           0.0074585,           0.0074585,           0.0074585
                 109,            0.023746,            0.018485,           0.0017988,             0.74411,             0.64961,               0.668,             0.41549,            0.031438,            0.015618,           0.0095612,            0.007416,            0.007416,            0.007416
